ID,Email,Timestamp,Region,Latitude,Longitude,"Network Category","Network Type",Operator,"RSRP (dBm)","RSRQ (dB)","SINR (dB)","RSSI (dBm)","Cell ID",eNB,TAC,PCI,"Data State",Roaming,"Device Model",Platform,"OS Version","IP Address"
949,Anonymous,"2026-02-11 08:43:19","Addis Ababa",9.0023274,38.7668203,4G,"4G LTE",,-75,-7,,,4,113955,11243,97,,No,,,,
948,Anonymous,"2026-02-11 08:43:09","Addis Ababa",9.0023274,38.7668203,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
947,Anonymous,"2026-02-11 08:43:08","Addis Ababa",9.0023319,38.7668235,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
946,Anonymous,"2026-02-11 08:42:55","Addis Ababa",9.0023319,38.7668235,4G,"4G LTE",,-69,-10,,,4,113955,11243,97,,No,,,,
945,Anonymous,"2026-02-11 08:42:41","Addis Ababa",9.0023319,38.7668235,4G,"4G LTE",,-67,-7,,,4,113955,11243,97,,No,,,,
944,Anonymous,"2026-02-11 08:42:30","Addis Ababa",9.0023278,38.7668236,4G,"4G LTE",,-67,-7,,,4,113955,11243,97,,No,,,,
943,Anonymous,"2026-02-11 08:42:18","Addis Ababa",9.0023278,38.7668236,4G,"4G LTE",,-69,-6,,,4,113955,11243,97,,No,,,,
942,Anonymous,"2026-02-11 08:42:09","Addis Ababa",9.0023278,38.7668236,4G,"4G LTE",,-70,-8,,,4,113955,11243,97,,No,,,,
941,Anonymous,"2026-02-11 08:41:42","Addis Ababa",9.0023233,38.7670390,4G,"4G LTE",,-70,-7,,,4,113955,11243,97,,No,,,,
940,Anonymous,"2026-02-11 08:41:41","Addis Ababa",9.0023233,38.7670390,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
939,Anonymous,"2026-02-11 08:41:30","Addis Ababa",9.0023194,38.7668140,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
938,Anonymous,"2026-02-11 08:41:29","Addis Ababa",9.0023194,38.7668140,4G,"4G LTE",,-78,-11,,,2,113295,11243,415,,No,,,,
937,Anonymous,"2026-02-11 08:41:20","Addis Ababa",9.0023194,38.7668140,5G,"5G NR (NSA)",,-79,-11,,,2,113295,11243,415,,No,,,,
936,Anonymous,"2026-02-11 08:41:11","Addis Ababa",9.0023194,38.7668140,5G,"5G NR (NSA)",,-78,-11,,,2,113295,11243,415,,No,,,,
935,Anonymous,"2026-02-11 08:41:06","Addis Ababa",9.0023238,38.7668202,5G,"5G NR (NSA)",,-78,-11,,,2,113295,11243,415,,No,,,,
934,Anonymous,"2026-02-11 08:40:54","Addis Ababa",9.0023238,38.7668202,4G,"4G LTE",,-74,-7,,,4,113955,11243,97,,No,,,,
933,Anonymous,"2026-02-11 08:40:45","Addis Ababa",9.0023238,38.7668202,4G,"4G LTE",,-72,-6,,,4,113955,11243,97,,No,,,,
932,Anonymous,"2026-02-11 08:40:42","Addis Ababa",9.0023236,38.7668154,4G,"4G LTE",,-72,-6,,,4,113955,11243,97,,No,,,,
931,Anonymous,"2026-02-11 08:40:17","Addis Ababa",9.0023236,38.7668154,4G,"4G LTE",,-74,-8,,,4,113955,11243,97,,No,,,,
930,Anonymous,"2026-02-11 08:40:09","Addis Ababa",9.0023236,38.7668154,4G,"4G LTE",,-73,-6,,,4,113955,11243,97,,No,,,,
929,Anonymous,"2026-02-11 08:40:05","Addis Ababa",9.0023025,38.7668077,4G,"4G LTE",,-73,-6,,,4,113955,11243,97,,No,,,,
928,Anonymous,"2026-02-11 08:39:55","Addis Ababa",9.0023025,38.7668077,4G,"4G LTE",,-72,-7,,,4,113955,11243,97,,No,,,,
927,Anonymous,"2026-02-11 08:39:43","Addis Ababa",9.0023025,38.7668077,4G,"4G LTE",,-75,-8,,,4,113955,11243,97,,No,,,,
926,Anonymous,"2026-02-11 08:39:39","Addis Ababa",9.0023025,38.7668077,4G,"4G LTE",,-72,-6,,,4,113955,11243,97,,No,,,,
925,Anonymous,"2026-02-11 08:39:33","Addis Ababa",9.0023313,38.7668185,4G,"4G LTE",,-72,-6,,,4,113955,11243,97,,No,,,,
924,Anonymous,"2026-02-11 08:39:21","Addis Ababa",9.0023313,38.7668185,4G,"4G LTE",,-74,-8,,,4,113955,11243,97,,No,,,,
923,Anonymous,"2026-02-11 08:39:12","Addis Ababa",9.0023313,38.7668185,4G,"4G LTE",,-73,-7,,,4,113955,11243,97,,No,,,,
922,Anonymous,"2026-02-11 08:39:09","Addis Ababa",9.0023471,38.7668223,4G,"4G LTE",,-73,-7,,,4,113955,11243,97,,No,,,,
921,Anonymous,"2026-02-11 08:38:59","Addis Ababa",9.0023471,38.7668223,4G,"4G LTE",,-72,-7,,,4,113955,11243,97,,No,,,,
920,Anonymous,"2026-02-11 08:38:41","Addis Ababa",9.0023471,38.7668223,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
919,Anonymous,"2026-02-11 08:38:41","Addis Ababa",9.0023261,38.7668178,4G,"4G LTE",,-71,-6,,,4,113955,11243,97,,No,,,,
918,Anonymous,"2026-02-11 08:32:51","Addis Ababa",9.0023261,38.7668178,4G,"4G LTE",,-78,-7,,,4,113955,11243,97,,No,,,,
917,Anonymous,"2026-02-11 08:32:42","Addis Ababa",9.0023261,38.7668178,4G,"4G LTE",,-81,-9,,,4,113955,11243,97,,No,,,,
916,Anonymous,"2026-02-11 08:32:23","Addis Ababa",9.0023149,38.7668144,4G,"4G LTE",,-81,-9,,,4,113955,11243,97,,No,,,,
915,Anonymous,"2026-02-11 08:32:11","Addis Ababa",9.0023149,38.7668144,4G,"4G LTE",,-79,-9,,,4,113955,11243,97,,No,,,,
914,Anonymous,"2026-02-11 08:32:01","Addis Ababa",9.0023149,38.7668144,4G,"4G LTE",,-77,-9,,,4,113955,11243,97,,No,,,,
913,Anonymous,"2026-02-11 08:31:51","Addis Ababa",9.0022939,38.7668088,4G,"4G LTE",,-77,-9,,,4,113955,11243,97,,No,,,,
912,Anonymous,"2026-02-11 08:31:35","Addis Ababa",9.0022939,38.7668088,4G,"4G LTE",,-78,-6,,,4,113955,11243,97,,No,,,,
911,Anonymous,"2026-02-11 08:31:31","Addis Ababa",9.0022939,38.7668088,4G,"4G LTE",,-81,-8,,,4,113955,11243,97,,No,,,,
910,Anonymous,"2026-02-11 08:30:40","Addis Ababa",9.0023023,38.7668081,4G,"4G LTE",,-81,-8,,,4,113955,11243,97,,No,,,,
909,Anonymous,"2026-02-11 08:30:39","Addis Ababa",9.0023023,38.7668081,4G,"4G LTE",,-84,-9,,,4,113955,11243,97,,No,,,,
908,Anonymous,"2026-02-11 08:30:03","Addis Ababa",9.0023023,38.7668081,4G,"4G LTE",,-84,-9,,,4,113955,11243,97,,No,,,,
907,Anonymous,"2026-02-11 08:30:00","Addis Ababa",9.0023405,38.7668403,4G,"4G LTE",,-84,-9,,,4,113955,11243,97,,No,,,,
906,Anonymous,"2026-02-11 08:29:44","Addis Ababa",9.0023405,38.7668403,4G,"4G LTE",,-85,-9,,,4,113955,11243,97,,No,,,,
905,Anonymous,"2026-02-11 08:29:33","Addis Ababa",9.0023405,38.7668403,4G,"4G LTE",,-86,-9,,,4,113955,11243,97,,No,,,,
904,Anonymous,"2026-02-11 08:29:33","Addis Ababa",9.0022886,38.7668081,4G,"4G LTE",,-86,-9,,,4,113955,11243,97,,No,,,,
903,Anonymous,"2026-02-11 08:23:57","Addis Ababa",9.0022886,38.7668081,4G,"4G LTE",,-83,-10,,,4,113955,11243,97,,No,,,,
902,Anonymous,"2026-02-11 08:23:55","Addis Ababa",9.0023367,38.7668160,4G,"4G LTE",,-83,-10,,,4,113955,11243,97,,No,,,,
901,Anonymous,"2026-02-11 08:23:45","Addis Ababa",9.0023367,38.7668160,4G,"4G LTE",,-85,-9,,,4,113955,11243,97,,No,,,,
900,Anonymous,"2026-02-11 08:23:28","Addis Ababa",9.0023367,38.7668160,4G,"4G LTE",,-84,-8,,,4,113955,11243,97,,No,,,,
899,Anonymous,"2026-02-11 08:13:45","Addis Ababa",9.0022993,38.7668045,4G,"4G LTE",,-80,-10,,,4,113955,11243,97,,No,,,,
898,Anonymous,"2026-02-11 08:13:30","Addis Ababa",9.0023329,38.7668328,4G,"4G LTE",,-80,-9,,,4,113955,11243,97,,No,,,,
897,Anonymous,"2026-02-11 08:13:13","Addis Ababa",9.0023329,38.7668328,4G,"4G LTE",,-84,-9,,,4,113955,11243,97,,No,,,,
896,Anonymous,"2026-02-11 08:13:09","Addis Ababa",9.0023329,38.7668328,4G,"4G LTE",,-85,-8,,,4,113955,11243,97,,No,,,,
895,Anonymous,"2026-02-11 08:12:53","Addis Ababa",9.0022983,38.7668049,4G,"4G LTE",,-85,-8,,,4,113955,11243,97,,No,,,,
894,Anonymous,"2026-02-11 08:12:40","Addis Ababa",9.0022983,38.7668049,4G,"4G LTE",,-83,-7,,,4,113955,11243,97,,No,,,,
893,Anonymous,"2026-02-11 08:11:41","Addis Ababa",9.0022927,38.7668051,4G,"4G LTE",,-83,-10,,,4,113955,11243,97,,No,,,,
892,Anonymous,"2026-02-11 08:11:35","Addis Ababa",9.0022927,38.7668051,4G,"4G LTE",,-79,-10,,,4,113955,11243,97,,No,,,,
891,Anonymous,"2026-02-11 08:11:29","Addis Ababa",9.0023243,38.7668116,4G,"4G LTE",,-79,-10,,,4,113955,11243,97,,No,,,,
890,Anonymous,"2026-02-11 08:11:19","Addis Ababa",9.0023243,38.7668116,4G,"4G LTE",,-83,-7,,,4,113955,11243,97,,No,,,,
889,Anonymous,"2026-02-11 08:11:11","Addis Ababa",9.0023243,38.7668116,4G,"4G LTE",,-82,-7,,,4,113955,11243,97,,No,,,,
888,Anonymous,"2026-02-11 08:11:06","Addis Ababa",9.0023396,38.7668192,4G,"4G LTE",,-82,-7,,,4,113955,11243,97,,No,,,,
887,Anonymous,"2026-02-11 08:10:50","Addis Ababa",9.0023396,38.7668192,4G,"4G LTE",,-83,-10,,,4,113955,11243,97,,No,,,,
886,Anonymous,"2026-02-11 08:10:28","Addis Ababa",9.0023396,38.7668192,4G,"4G LTE",,-84,-8,,,4,113955,11243,97,,No,,,,
885,Anonymous,"2026-02-11 08:01:32","Addis Ababa",9.0023147,38.7668106,4G,"4G LTE",,-80,-7,,,4,113955,11243,97,,No,,,,
884,Anonymous,"2026-02-11 08:01:27","Addis Ababa",9.0023404,38.7668224,4G,"4G LTE",,-80,-7,,,4,113955,11243,97,,No,,,,
883,Anonymous,"2026-02-11 08:01:17","Addis Ababa",9.0023404,38.7668224,4G,"4G LTE",,-82,-8,,,4,113955,11243,97,,No,,,,
882,Anonymous,"2026-02-11 08:01:02","Addis Ababa",9.0023404,38.7668224,4G,"4G LTE",,-81,-6,,,4,113955,11243,97,,No,,,,
881,Anonymous,"2026-02-11 08:01:02","Addis Ababa",9.0023404,38.7668224,4G,"4G LTE",,-81,-6,,,4,113955,11243,97,,No,,,,
880,Anonymous,"2026-02-11 03:56:22","Addis Ababa",9.0422977,38.8651455,4G,"4G LTE",,-108,-14,,,3,111435,11206,409,,No,,,,
879,Anonymous,"2026-02-11 03:56:04","Addis Ababa",9.0422979,38.8651445,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
878,Anonymous,"2026-02-11 03:55:51","Addis Ababa",9.0422979,38.8651445,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
877,Anonymous,"2026-02-11 03:55:21","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
876,Anonymous,"2026-02-11 03:55:16","Addis Ababa",9.0422977,38.8651455,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
875,Anonymous,"2026-02-11 03:55:04","Addis Ababa",9.0422977,38.8651455,4G,"4G LTE",,-108,-13,,,3,111435,11206,409,,No,,,,
874,Anonymous,"2026-02-11 03:54:52","Addis Ababa",9.0422977,38.8651455,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
873,Anonymous,"2026-02-11 03:54:51","Addis Ababa",9.0422977,38.8651455,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
872,Anonymous,"2026-02-11 03:54:40","Addis Ababa",9.0422984,38.8651424,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
871,Anonymous,"2026-02-11 03:54:27","Addis Ababa",9.0422984,38.8651424,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
870,Anonymous,"2026-02-11 03:54:21","Addis Ababa",9.0422984,38.8651424,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
869,Anonymous,"2026-02-11 03:53:50","Addis Ababa",9.0422811,38.8651227,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
868,Anonymous,"2026-02-11 03:53:20","Addis Ababa",9.0422882,38.8651173,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
867,Anonymous,"2026-02-11 03:52:50","Addis Ababa",9.0422943,38.8651165,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
866,Anonymous,"2026-02-11 03:52:20","Addis Ababa",9.0422952,38.8651153,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
865,Anonymous,"2026-02-11 03:51:50","Addis Ababa",9.0422978,38.8651416,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
864,Anonymous,"2026-02-11 03:51:48","Addis Ababa",9.0422976,38.8651418,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
863,Anonymous,"2026-02-11 03:51:36","Addis Ababa",9.0422976,38.8651418,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
862,Anonymous,"2026-02-11 03:51:24","Addis Ababa",9.0422976,38.8651418,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
861,Anonymous,"2026-02-11 03:51:20","Addis Ababa",9.0422976,38.8651418,4G,"4G LTE",,-108,-14,,,3,111435,11206,409,,No,,,,
860,Anonymous,"2026-02-11 03:51:00","Addis Ababa",9.0422927,38.8651113,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
859,Anonymous,"2026-02-11 03:50:50","Addis Ababa",9.0422927,38.8651113,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
858,Anonymous,"2026-02-11 03:50:24","Addis Ababa",9.0422976,38.8651404,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
857,Anonymous,"2026-02-11 03:50:20","Addis Ababa",9.0422976,38.8651404,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
856,Anonymous,"2026-02-11 03:50:12","Addis Ababa",9.0422799,38.8651240,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
855,Anonymous,"2026-02-11 03:50:00","Addis Ababa",9.0422799,38.8651240,4G,"4G LTE",,-109,-14,,,3,111435,11206,409,,No,,,,
854,Anonymous,"2026-02-11 03:49:49","Addis Ababa",9.0422799,38.8651240,4G,"4G LTE",,-108,-14,,,3,111435,11206,409,,No,,,,
853,Anonymous,"2026-02-11 03:43:21","Addis Ababa",9.0422979,38.8651444,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
852,Anonymous,"2026-02-11 03:43:19","Addis Ababa",9.0422987,38.8651429,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
851,Anonymous,"2026-02-11 03:43:07","Addis Ababa",9.0422987,38.8651429,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
850,Anonymous,"2026-02-11 03:42:54","Addis Ababa",9.0422987,38.8651429,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
849,Anonymous,"2026-02-11 03:42:23","Addis Ababa",9.0422741,38.8651178,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
848,Anonymous,"2026-02-11 03:41:53","Addis Ababa",9.0422983,38.8651421,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
847,Anonymous,"2026-02-11 03:41:23","Addis Ababa",9.0422934,38.8651153,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
846,Anonymous,"2026-02-11 03:41:19","Addis Ababa",9.0422933,38.8651123,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
845,Anonymous,"2026-02-11 03:41:06","Addis Ababa",9.0422933,38.8651123,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
844,Anonymous,"2026-02-11 03:40:53","Addis Ababa",9.0422933,38.8651123,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
843,Anonymous,"2026-02-11 03:40:42","Addis Ababa",9.0422930,38.8651114,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
842,Anonymous,"2026-02-11 03:40:30","Addis Ababa",9.0422930,38.8651114,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
841,Anonymous,"2026-02-11 03:40:22","Addis Ababa",9.0422930,38.8651114,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
840,Anonymous,"2026-02-11 03:40:18","Addis Ababa",9.0422981,38.8651435,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
839,Anonymous,"2026-02-11 03:40:06","Addis Ababa",9.0422981,38.8651435,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
838,Anonymous,"2026-02-11 03:39:52","Addis Ababa",9.0422981,38.8651435,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
837,Anonymous,"2026-02-11 03:39:30","Addis Ababa",9.0422979,38.8651444,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
836,Anonymous,"2026-02-11 03:39:22","Addis Ababa",9.0422979,38.8651444,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
835,Anonymous,"2026-02-11 03:39:18","Addis Ababa",9.0422979,38.8651467,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
834,Anonymous,"2026-02-11 03:38:52","Addis Ababa",9.0422979,38.8651467,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
833,Anonymous,"2026-02-11 03:38:21","Addis Ababa",9.0422974,38.8651176,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
832,Anonymous,"2026-02-11 03:38:17","Addis Ababa",9.0422942,38.8651155,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
831,Anonymous,"2026-02-11 03:38:05","Addis Ababa",9.0422942,38.8651155,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
830,Anonymous,"2026-02-11 03:37:53","Addis Ababa",9.0422942,38.8651155,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
829,Anonymous,"2026-02-11 03:37:51","Addis Ababa",9.0422942,38.8651155,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
828,Anonymous,"2026-02-11 03:37:41","Addis Ababa",9.0422895,38.8651163,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
827,Anonymous,"2026-02-11 03:37:29","Addis Ababa",9.0422895,38.8651163,4G,"4G LTE",,-105,-12,,,3,111435,11206,409,,No,,,,
826,Anonymous,"2026-02-11 03:37:21","Addis Ababa",9.0422895,38.8651163,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
825,Anonymous,"2026-02-11 03:36:51","Addis Ababa",9.0422987,38.8651439,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
824,Anonymous,"2026-02-11 03:36:50","Addis Ababa",9.0422976,38.8651428,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
823,Anonymous,"2026-02-11 03:36:50","Addis Ababa",9.0422976,38.8651428,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
822,Anonymous,"2026-02-11 03:36:34","Addis Ababa",9.0422976,38.8651428,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
821,Anonymous,"2026-02-11 03:36:34","Addis Ababa",9.0422802,38.8651243,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
820,Anonymous,"2026-02-11 03:36:34","Addis Ababa",9.0422802,38.8651243,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
819,Anonymous,"2026-02-11 03:36:30","Addis Ababa",9.0422802,38.8651243,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
818,Anonymous,"2026-02-11 03:36:18","Addis Ababa",9.0422802,38.8651243,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
817,Anonymous,"2026-02-11 03:36:17","Addis Ababa",9.0422802,38.8651243,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
816,Anonymous,"2026-02-11 03:36:08","Addis Ababa",9.0422963,38.8651138,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
815,Anonymous,"2026-02-11 03:35:58","Addis Ababa",9.0422963,38.8651138,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
814,Anonymous,"2026-02-11 03:35:42","Addis Ababa",9.0422963,38.8651138,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
813,Anonymous,"2026-02-11 03:35:41","Addis Ababa",9.0422979,38.8651443,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
812,Anonymous,"2026-02-11 03:35:41","Addis Ababa",9.0422979,38.8651443,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
811,Anonymous,"2026-02-11 03:35:14","Addis Ababa",9.0422979,38.8651443,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
810,Anonymous,"2026-02-11 03:34:44","Addis Ababa",9.0422962,38.8651424,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
809,Anonymous,"2026-02-11 03:34:37","Addis Ababa",9.0422944,38.8651152,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
808,Anonymous,"2026-02-11 03:34:25","Addis Ababa",9.0422944,38.8651152,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
807,Anonymous,"2026-02-11 03:34:14","Addis Ababa",9.0422944,38.8651152,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
806,Anonymous,"2026-02-11 03:34:13","Addis Ababa",9.0422969,38.8651136,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
805,Anonymous,"2026-02-11 03:33:44","Addis Ababa",9.0422969,38.8651136,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
804,Anonymous,"2026-02-11 03:33:37","Addis Ababa",9.0422968,38.8651138,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
803,Anonymous,"2026-02-11 03:33:25","Addis Ababa",9.0422968,38.8651138,4G,"4G LTE",,-108,,,,3,,,,,No,,,,
802,Anonymous,"2026-02-11 03:33:14","Addis Ababa",9.0422968,38.8651138,4G,"4G LTE",,-109,,,,3,,,,,No,,,,
801,Anonymous,"2026-02-11 03:33:12","Addis Ababa",9.0422965,38.8651180,4G,"4G LTE",,-109,,,,3,,,,,No,,,,
800,Anonymous,"2026-02-11 03:33:00","Addis Ababa",9.0422965,38.8651180,4G,"4G LTE",,-108,,,,3,,,,,No,,,,
799,Anonymous,"2026-02-11 03:32:48","Addis Ababa",9.0422965,38.8651180,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
798,Anonymous,"2026-02-11 03:32:44","Addis Ababa",9.0422965,38.8651180,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
797,Anonymous,"2026-02-11 03:32:36","Addis Ababa",9.0422887,38.8651155,4G,"4G LTE",,-106,,,,3,,,,,No,,,,
796,Anonymous,"2026-02-11 03:32:14","Addis Ababa",9.0422887,38.8651155,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
795,Anonymous,"2026-02-11 03:32:02","Addis Ababa",9.0422947,38.8651182,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
794,Anonymous,"2026-02-11 03:31:48","Addis Ababa",9.0422947,38.8651182,4G,"4G LTE",,-108,,,,3,,,,,No,,,,
793,Anonymous,"2026-02-11 03:31:44","Addis Ababa",9.0422947,38.8651182,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
792,Anonymous,"2026-02-11 03:31:24","Addis Ababa",9.0422963,38.8651141,4G,"4G LTE",,-107,,,,3,,,,,No,,,,
791,Anonymous,"2026-02-11 03:31:20","Addis Ababa",9.0422963,38.8651141,4G,"4G LTE",,-92,,,,9,,,,,No,,,,
790,Anonymous,"2026-02-11 03:31:17","Addis Ababa",9.0422963,38.8651141,4G,"4G LTE",,-91,,,,9,,,,,No,,,,
789,Anonymous,"2026-02-11 03:31:13","Addis Ababa",9.0422767,38.8651204,4G,"4G LTE",,-91,,,,9,,,,,No,,,,
788,Anonymous,"2026-02-11 03:31:13","Addis Ababa",9.0422767,38.8651204,4G,"4G LTE",,-91,,,,9,,,,,No,,,,
787,Anonymous,"2026-02-11 03:31:12","Addis Ababa",9.0422767,38.8651204,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
786,Anonymous,"2026-02-11 03:31:00","Addis Ababa",9.0422767,38.8651204,4G,"4G LTE",,-92,-10,,,9,111435,11206,409,,No,,,,
785,Anonymous,"2026-02-11 03:30:58","Addis Ababa",9.0422767,38.8651204,4G,"4G LTE",,-90,-10,,,9,111435,11206,409,,No,,,,
784,Anonymous,"2026-02-11 03:30:36","Addis Ababa",9.0422766,38.8651201,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
783,Anonymous,"2026-02-11 03:30:29","Addis Ababa",9.0422766,38.8651201,4G,"4G LTE",,-92,-11,,,9,111435,11206,409,,No,,,,
782,Anonymous,"2026-02-11 03:30:24","Addis Ababa",9.0422930,38.8651451,4G,"4G LTE",,-92,-11,,,9,111435,11206,409,,No,,,,
781,Anonymous,"2026-02-11 03:29:59","Addis Ababa",9.0422930,38.8651451,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
780,Anonymous,"2026-02-11 03:29:54","Addis Ababa",9.0422973,38.8651506,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
779,Anonymous,"2026-02-11 03:29:48","Addis Ababa",9.0422973,38.8651506,4G,"4G LTE",,-92,-11,,,9,111435,11206,409,,No,,,,
778,Anonymous,"2026-02-11 03:29:42","Addis Ababa",9.0422973,38.8651506,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
777,Anonymous,"2026-02-11 03:29:29","Addis Ababa",9.0422973,38.8651506,4G,"4G LTE",,-92,-10,,,9,111435,11206,409,,No,,,,
776,Anonymous,"2026-02-11 03:29:23","Addis Ababa",9.0422442,38.8650828,4G,"4G LTE",,-92,-10,,,9,111435,11206,409,,No,,,,
775,Anonymous,"2026-02-11 03:29:11","Addis Ababa",9.0422442,38.8650828,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
774,Anonymous,"2026-02-11 03:29:05","Addis Ababa",9.0422442,38.8650828,4G,"4G LTE",,-92,-11,,,9,111435,11206,409,,No,,,,
773,Anonymous,"2026-02-11 03:28:58","Addis Ababa",9.0422442,38.8650828,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
772,Anonymous,"2026-02-11 03:28:35","Addis Ababa",9.0422985,38.8651507,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
771,Anonymous,"2026-02-11 03:28:29","Addis Ababa",9.0422985,38.8651507,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
770,Anonymous,"2026-02-11 03:28:28","Addis Ababa",9.0422985,38.8651507,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
